source: https://buecker.baseball.cbssports.com/teams/roster-report/<team>/<period>/ (periods 1-20)
captured: 2026-08-08T11:23:20
---
Dawg|15|active|P|Aaron Ashby P • MIL
Dawg|15|active|P|Tanner Bibee P • CLE
Dawg|15|active|P|Kevin Gausman P • CHC
Dawg|15|active|P|Kenley Jansen P • DET
Dawg|15|active|P|Nick Martinez P • TB
Dawg|15|active|P|Zebby Matthews P • MIN
Dawg|15|active|P|Carlos Rodon P • NYY
Dawg|15|active|P|Luke Weaver P • PIT
Dawg|15|active|P|Yoshinobu Yamamoto P • LAD
Dawg|15|bench|P|Edwin Diaz P • LAD
Dawg|15|bench|P|Jeremiah Estrada P • SD
Dawg|15|bench|P|Max Fried P • NYY
Dawg|15|bench|P|Clay Holmes P • CHC
Dawg|16|active|C|Dillon Dingler C • DET
Dawg|16|active|1B|Willson Contreras 1B • BOS
Dawg|16|active|2B|Fernando Tatis Jr. 2B,OF • SD
Dawg|16|active|3B|Alec Bohm 3B • PHI
Dawg|16|active|SS|Andres Gimenez 2B,SS • TOR
Dawg|16|active|MI|Luis Arraez 1B,2B • PHI
Dawg|16|active|CI|Royce Lewis 1B,3B • MIN
Dawg|16|active|OF|Jose Altuve 2B,OF • HOU
Dawg|16|active|OF|Randy Arozarena OF • SEA
Dawg|16|active|OF|Bryan Reynolds OF • PIT
Dawg|16|active|OF|Seiya Suzuki OF • CHC
Dawg|16|active|U|Shohei Ohtani (Batter) U • LAD
Dawg|16|bench|1B|Munetaka Murakami 1B • CHW
Dawg|16|bench|SS|Jeremy Pena SS • HOU
Dawg|16|bench|MI|Brendan Donovan 2B,3B • SEA
Dawg|16|bench|MI|Corey Seager SS • TEX
Dawg|16|bench|MI|Marcus Semien 2B • NYM
Dawg|16|active|P|Aaron Ashby P • MIL
Dawg|16|active|P|Clayton Beeter P • WAS
Dawg|16|active|P|Tanner Bibee P • CLE
Dawg|16|active|P|Jack Flaherty P • DET
Dawg|16|active|P|Kevin Gausman P • CHC
Dawg|16|active|P|Kenley Jansen P • DET
Dawg|16|active|P|Nick Martinez P • TB
Dawg|16|active|P|Luke Weaver P • PIT
Dawg|16|active|P|Yoshinobu Yamamoto P • LAD
Dawg|16|active|P|Zebby Matthews P • MIN
Dawg|16|bench|P|Edwin Diaz P • LAD
Dawg|16|bench|P|Jeremiah Estrada P • SD
Dawg|16|bench|P|Max Fried P • NYY
Dawg|16|bench|P|Clay Holmes P • CHC
Dawg|16|bench|P|Carlos Rodon P • NYY
Dawg|17|active|C|Dillon Dingler C • DET
Dawg|17|active|1B|Willson Contreras 1B • BOS
Dawg|17|active|2B|Fernando Tatis Jr. 2B,OF • SD
Dawg|17|active|3B|Royce Lewis 1B,3B • MIN
Dawg|17|active|SS|Jeremy Pena SS • HOU
Dawg|17|active|MI|Luis Arraez 1B,2B • PHI
Dawg|17|active|CI|Munetaka Murakami 1B • CHW
Dawg|17|active|OF|Jose Altuve 2B,OF • HOU
Dawg|17|active|OF|Randy Arozarena OF • SEA
Dawg|17|active|OF|Bryan Reynolds OF • PIT
Dawg|17|active|OF|Seiya Suzuki OF • CHC
Dawg|17|active|U|Shohei Ohtani (Batter) U • LAD
Dawg|17|active|CI|Alec Bohm 3B • PHI
Dawg|17|bench|MI|Brendan Donovan 2B,3B • SEA
Dawg|17|bench|MI|Corey Seager SS • TEX
Dawg|17|bench|MI|Marcus Semien 2B • NYM
Dawg|17|active|P|Andrew Abbott P • CIN
Dawg|17|active|P|Aaron Ashby P • MIL
Dawg|17|active|P|Tanner Bibee P • CLE
Dawg|17|active|P|Kevin Gausman P • CHC
Dawg|17|active|P|Kenley Jansen P • DET
Dawg|17|active|P|Nick Martinez P • TB
Dawg|17|active|P|Zebby Matthews P • MIN
Dawg|17|active|P|Luke Weaver P • PIT
Dawg|17|active|P|Yoshinobu Yamamoto P • LAD
Dawg|17|active|P|Jack Flaherty P • DET
Dawg|17|bench|P|Edwin Diaz P • LAD
Dawg|17|bench|P|Jeremiah Estrada P • SD
Dawg|17|bench|P|Max Fried P • NYY
Dawg|17|bench|P|Clay Holmes P • CHC
Dawg|17|bench|P|Carlos Rodon P • NYY
Dawg|18|active|C|Dillon Dingler C • DET
Dawg|18|active|1B|Willson Contreras 1B • BOS
Dawg|18|active|2B|Fernando Tatis Jr. 2B,OF • SD
Dawg|18|active|3B|Royce Lewis 1B,3B • MIN
Dawg|18|active|SS|Jeremy Pena SS • HOU
Dawg|18|active|MI|Luis Arraez 1B,2B • PHI
Dawg|18|active|CI|Munetaka Murakami 1B • CHW
Dawg|18|active|OF|Jose Altuve 2B,OF • HOU
Dawg|18|active|OF|Randy Arozarena OF • SEA
Dawg|18|active|OF|Bryan Reynolds OF • PIT
Dawg|18|active|OF|Seiya Suzuki OF • CHC
Dawg|18|active|U|Shohei Ohtani (Batter) U • LAD
Dawg|18|active|MI|Marcus Semien 2B • NYM
Dawg|18|bench|MI|Brendan Donovan 2B,3B • SEA
Dawg|18|bench|MI|Corey Seager SS • TEX
Dawg|18|active|P|Andrew Abbott P • CIN
Dawg|18|active|P|Aaron Ashby P • MIL
Dawg|18|active|P|Tanner Bibee P • CLE
Dawg|18|active|P|Jack Flaherty P • DET
Dawg|18|active|P|Kevin Gausman P • CHC
Dawg|18|active|P|Kenley Jansen P • DET
Dawg|18|active|P|Nick Martinez P • TB
Dawg|18|active|P|Luke Weaver P • PIT
Dawg|18|active|P|Yoshinobu Yamamoto P • LAD
Dawg|18|active|P|Zebby Matthews P • MIN
Dawg|18|bench|P|Edwin Diaz P • LAD
Dawg|18|bench|P|Jeremiah Estrada P • SD
Dawg|18|bench|P|Max Fried P • NYY
Dawg|18|bench|P|Clay Holmes P • CHC
Dawg|18|bench|P|Carlos Rodon P • NYY
Dawg|19|active|C|Dillon Dingler C • DET
Dawg|19|active|1B|Willson Contreras 1B • BOS
Dawg|19|active|2B|Fernando Tatis Jr. 2B,OF • SD
Dawg|19|active|3B|Royce Lewis 1B,3B • MIN
Dawg|19|active|SS|Jeremy Pena SS • HOU
Dawg|19|active|MI|Marcus Semien 2B • NYM
Dawg|19|active|CI|Munetaka Murakami 1B • CHW
Dawg|19|active|OF|Jose Altuve 2B,OF • HOU
Dawg|19|active|OF|Randy Arozarena OF • SEA
Dawg|19|active|OF|Bryan Reynolds OF • PIT
Dawg|19|active|OF|Seiya Suzuki OF • CHC
Dawg|19|active|U|Shohei Ohtani (Batter) U • LAD
Dawg|19|active|MI|Luis Arraez 1B,2B • PHI
Dawg|19|bench|MI|Brendan Donovan 2B,3B • SEA
Dawg|19|bench|MI|Corey Seager SS • TEX
Dawg|19|active|P|Andrew Abbott P • CIN
Dawg|19|active|P|Aaron Ashby P • MIL
Dawg|19|active|P|Tanner Bibee P • CLE
Dawg|19|active|P|Max Fried P • NYY
Dawg|19|active|P|Kevin Gausman P • CHC
Dawg|19|active|P|Kenley Jansen P • DET
Dawg|19|active|P|Nick Martinez P • TB
Dawg|19|active|P|Zebby Matthews P • MIN
Dawg|19|active|P|Yoshinobu Yamamoto P • LAD
Dawg|19|active|P|Luke Weaver P • PIT
Dawg|19|bench|P|Edwin Diaz P • LAD
Dawg|19|bench|P|Jeremiah Estrada P • SD
Dawg|19|bench|P|Jack Flaherty P • DET
Dawg|19|bench|P|Clay Holmes P • CHC
Dawg|19|bench|P|Carlos Rodon P • NYY
Dawg|20|active|C|Dillon Dingler C • DET
Dawg|20|active|1B|Willson Contreras 1B • BOS
Dawg|20|active|2B|Fernando Tatis Jr. 2B,OF • SD
Dawg|20|active|3B|Royce Lewis 1B,3B • MIN
Dawg|20|active|SS|Jeremy Pena SS • HOU
Dawg|20|active|MI|Corey Seager SS • TEX
Dawg|20|active|CI|Munetaka Murakami 1B • CHW
Dawg|20|active|OF|Randy Arozarena OF • SEA
Dawg|20|active|OF|Bryan Reynolds OF • PIT
Dawg|20|active|OF|Esteury Ruiz OF • MIA
Dawg|20|active|OF|Seiya Suzuki OF • CHC
Dawg|20|active|U|Shohei Ohtani (Batter) U • LAD
Dawg|20|active|MI|Marcus Semien 2B • NYM
Dawg|20|active|OF|Jose Altuve 2B,OF • HOU
Dawg|20|bench|MI|Brendan Donovan 2B,3B • SEA
Dawg|20|active|P|Aaron Ashby P • MIL
Dawg|20|active|P|Tanner Bibee P • CLE
Dawg|20|active|P|Edwin Diaz P • LAD
Dawg|20|active|P|Max Fried P • NYY
Dawg|20|active|P|Kevin Gausman P • CHC
Dawg|20|active|P|Kenley Jansen P • DET
Dawg|20|active|P|Sean Manaea P • NYM
Dawg|20|active|P|Nick Martinez P • TB
Dawg|20|active|P|Yoshinobu Yamamoto P • LAD
Dawg|20|bench|P|Jack Flaherty P • DET
Dawg|20|bench|P|Clay Holmes P • CHC
Dawg|20|bench|P|Carlos Rodon P • NYY
Gashouse Gang|1|active|C|William Contreras C • MIL
Gashouse Gang|1|active|1B|Christian Walker 1B • HOU
Gashouse Gang|1|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|1|active|3B|Jazz Chisholm Jr. 2B,3B • NYY
Gashouse Gang|1|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|1|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|1|active|CI|Alex Bregman 3B • CHC
Gashouse Gang|1|active|OF|Colton Cowser OF • BAL
Gashouse Gang|1|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|1|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|1|active|OF|George Springer OF • TOR
Gashouse Gang|1|active|U|Drake Baldwin C • ATL
Gashouse Gang|1|active|P|Matthew Boyd P • CHC
Gashouse Gang|1|active|P|Garrett Cleavinger P • TB
Gashouse Gang|1|active|P|Jose Ferrer P • SEA
Gashouse Gang|1|active|P|Sean Manaea P • NYM
Gashouse Gang|1|active|P|Casey Mize P • SD
Gashouse Gang|1|active|P|Joe Ryan P • MIN
Gashouse Gang|1|active|P|Tarik Skubal P • LAD
Gashouse Gang|1|active|P|Cade Smith P • CLE
Gashouse Gang|1|active|P|Shane Smith P • CHW
Gashouse Gang|1|active|P|Chris Bassitt P • BAL
Gashouse Gang|1|active|P|Brady Singer P • CIN
Gashouse Gang|2|active|C|William Contreras C • MIL
Gashouse Gang|2|active|1B|Christian Walker 1B • HOU
Gashouse Gang|2|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|2|active|3B|Jazz Chisholm Jr. 2B,3B • NYY
Gashouse Gang|2|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|2|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|2|active|CI|Alex Bregman 3B • CHC
Gashouse Gang|2|active|OF|Colton Cowser OF • BAL
Gashouse Gang|2|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|2|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|2|active|OF|George Springer OF • TOR
Gashouse Gang|2|active|U|Drake Baldwin C • ATL
Gashouse Gang|2|active|P|Matthew Boyd P • CHC
Gashouse Gang|2|active|P|Garrett Cleavinger P • TB
Gashouse Gang|2|active|P|Jose Ferrer P • SEA
Gashouse Gang|2|active|P|Sean Manaea P • NYM
Gashouse Gang|2|active|P|Casey Mize P • SD
Gashouse Gang|2|active|P|Joe Ryan P • MIN
Gashouse Gang|2|active|P|Tarik Skubal P • LAD
Gashouse Gang|2|active|P|Cade Smith P • CLE
Gashouse Gang|2|active|P|Shane Smith P • CHW
Gashouse Gang|2|active|P|Chris Bassitt P • BAL
Gashouse Gang|2|active|P|Brady Singer P • CIN
Gashouse Gang|3|active|C|William Contreras C • MIL
Gashouse Gang|3|active|1B|Christian Walker 1B • HOU
Gashouse Gang|3|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|3|active|3B|Jazz Chisholm Jr. 2B,3B • NYY
Gashouse Gang|3|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|3|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|3|active|CI|Alex Bregman 3B • CHC
Gashouse Gang|3|active|OF|Colton Cowser OF • BAL
Gashouse Gang|3|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|3|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|3|active|OF|George Springer OF • TOR
Gashouse Gang|3|active|U|Drake Baldwin C • ATL
Gashouse Gang|3|active|P|Matthew Boyd P • CHC
Gashouse Gang|3|active|P|Ben Brown P • CHC
Gashouse Gang|3|active|P|Jose Ferrer P • SEA
Gashouse Gang|3|active|P|Bryan King P • HOU
Gashouse Gang|3|active|P|Sean Manaea P • NYM
Gashouse Gang|3|active|P|Casey Mize P • SD
Gashouse Gang|3|active|P|Joe Ryan P • MIN
Gashouse Gang|3|active|P|Tarik Skubal P • LAD
Gashouse Gang|3|active|P|Cade Smith P • CLE
Gashouse Gang|3|active|P|Brady Singer P • CIN
Gashouse Gang|3|active|P|Shane Smith P • CHW
Gashouse Gang|3|bench|P|Garrett Cleavinger P • TB
Gashouse Gang|4|active|C|William Contreras C • MIL
Gashouse Gang|4|active|1B|Christian Walker 1B • HOU
Gashouse Gang|4|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|4|active|3B|Jazz Chisholm Jr. 2B,3B • NYY
Gashouse Gang|4|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|4|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|4|active|CI|Alex Bregman 3B • CHC
Gashouse Gang|4|active|OF|Colton Cowser OF • BAL
Gashouse Gang|4|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|4|active|OF|Jonathan India 2B,3B,OF • KC
Gashouse Gang|4|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|4|active|U|Drake Baldwin C • ATL
Gashouse Gang|4|bench|OF|George Springer OF • TOR
Gashouse Gang|4|active|P|Ben Brown P • CHC
Gashouse Gang|4|active|P|Jose Ferrer P • SEA
Gashouse Gang|4|active|P|Bryan King P • HOU
Gashouse Gang|4|active|P|Rhett Lowder P • CIN
Gashouse Gang|4|active|P|Sean Manaea P • NYM
Gashouse Gang|4|active|P|Casey Mize P • SD
Gashouse Gang|4|active|P|Joe Ryan P • MIN
Gashouse Gang|4|active|P|Tarik Skubal P • LAD
Gashouse Gang|4|active|P|Cade Smith P • CLE
Gashouse Gang|4|active|P|Brady Singer P • CIN
Gashouse Gang|4|bench|P|Matthew Boyd P • CHC
Gashouse Gang|4|bench|P|Garrett Cleavinger P • TB
Gashouse Gang|4|injured|P|Shane Smith P • CHW
Gashouse Gang|5|active|C|William Contreras C • MIL
Gashouse Gang|5|active|1B|Christian Walker 1B • HOU
Gashouse Gang|5|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|5|active|3B|Jonathan India 2B,3B,OF • KC
Gashouse Gang|5|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|5|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|5|active|CI|Alex Bregman 3B • CHC
Gashouse Gang|5|active|OF|Colton Cowser OF • BAL
Gashouse Gang|5|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|5|active|OF|Steven Kwan OF • CLE
Gashouse Gang|5|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|5|active|U|Drake Baldwin C • ATL
Gashouse Gang|5|bench|OF|George Springer OF • TOR
Gashouse Gang|5|active|P|Ben Brown P • CHC
Gashouse Gang|5|active|P|Jose Ferrer P • SEA
Gashouse Gang|5|active|P|Bryan King P • HOU
Gashouse Gang|5|active|P|Rhett Lowder P • CIN
Gashouse Gang|5|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|5|active|P|Casey Mize P • SD
Gashouse Gang|5|active|P|Joe Ryan P • MIN
Gashouse Gang|5|active|P|Tarik Skubal P • LAD
Gashouse Gang|5|active|P|Cade Smith P • CLE
Gashouse Gang|5|active|P|Sean Manaea P • NYM
Gashouse Gang|5|active|P|Brady Singer P • CIN
Gashouse Gang|5|bench|P|Matthew Boyd P • CHC
Gashouse Gang|5|bench|P|Garrett Cleavinger P • TB
Gashouse Gang|5|injured|P|Shane Smith P • CHW
Gashouse Gang|6|active|C|William Contreras C • MIL
Gashouse Gang|6|active|1B|Christian Walker 1B • HOU
Gashouse Gang|6|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|6|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|6|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|6|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|6|active|CI|Dominic Smith 1B • ATL
Gashouse Gang|6|active|OF|Steven Kwan OF • CLE
Gashouse Gang|6|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|6|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|6|active|OF|George Springer OF • TOR
Gashouse Gang|6|active|U|Drake Baldwin C • ATL
Gashouse Gang|6|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|6|bench|3B|Jonathan India 2B,3B,OF • KC
Gashouse Gang|6|active|P|Ben Brown P • CHC
Gashouse Gang|6|active|P|Jose Ferrer P • SEA
Gashouse Gang|6|active|P|Bryan King P • HOU
Gashouse Gang|6|active|P|Rhett Lowder P • CIN
Gashouse Gang|6|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|6|active|P|Casey Mize P • SD
Gashouse Gang|6|active|P|Joe Ryan P • MIN
Gashouse Gang|6|active|P|Tarik Skubal P • LAD
Gashouse Gang|6|active|P|Cade Smith P • CLE
Gashouse Gang|6|active|P|Matthew Boyd P • CHC
Gashouse Gang|6|bench|P|Garrett Cleavinger P • TB
Gashouse Gang|6|injured|P|Shane Smith P • CHW
Gashouse Gang|7|active|C|William Contreras C • MIL
Gashouse Gang|7|active|1B|Christian Walker 1B • HOU
Gashouse Gang|7|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|7|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|7|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|7|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|7|active|CI|Dominic Smith 1B • ATL
Gashouse Gang|7|active|OF|Steven Kwan OF • CLE
Gashouse Gang|7|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|7|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|7|active|OF|George Springer OF • TOR
Gashouse Gang|7|active|U|Drake Baldwin C • ATL
Gashouse Gang|7|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|7|active|P|Matthew Boyd P • CHC
Gashouse Gang|7|active|P|Ben Brown P • CHC
Gashouse Gang|7|active|P|Jose Ferrer P • SEA
Gashouse Gang|7|active|P|Bryan King P • HOU
Gashouse Gang|7|active|P|Rhett Lowder P • CIN
Gashouse Gang|7|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|7|active|P|Joe Ryan P • MIN
Gashouse Gang|7|active|P|Tarik Skubal P • LAD
Gashouse Gang|7|active|P|Cade Smith P • CLE
Gashouse Gang|7|active|P|Garrett Cleavinger P • TB
Gashouse Gang|7|bench|P|Casey Mize P • SD
Gashouse Gang|7|injured|P|Shane Smith P • CHW
Gashouse Gang|8|active|C|William Contreras C • MIL
Gashouse Gang|8|active|1B|Christian Walker 1B • HOU
Gashouse Gang|8|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|8|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|8|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|8|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|8|active|CI|Nate Lowe 1B • CLE
Gashouse Gang|8|active|OF|Steven Kwan OF • CLE
Gashouse Gang|8|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|8|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|8|active|OF|George Springer OF • TOR
Gashouse Gang|8|active|U|Drake Baldwin C • ATL
Gashouse Gang|8|active|OF|Brenton Doyle OF • CHW
Gashouse Gang|8|active|P|Ben Brown P • CHC
Gashouse Gang|8|active|P|Jose Ferrer P • SEA
Gashouse Gang|8|active|P|Bryan King P • HOU
Gashouse Gang|8|active|P|Jack Leiter P • TEX
Gashouse Gang|8|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|8|active|P|Aaron Nola P • PHI
Gashouse Gang|8|active|P|Joe Ryan P • MIN
Gashouse Gang|8|active|P|Cade Smith P • CLE
Gashouse Gang|8|active|P|Jameson Taillon P • TOR
Gashouse Gang|8|active|P|Garrett Cleavinger P • TB
Gashouse Gang|8|bench|P|Matthew Boyd P • CHC
Gashouse Gang|8|bench|P|Casey Mize P • SD
Gashouse Gang|8|bench|P|Tarik Skubal P • LAD
Gashouse Gang|8|injured|P|Shane Smith P • CHW
Gashouse Gang|9|active|C|William Contreras C • MIL
Gashouse Gang|9|active|1B|Christian Walker 1B • HOU
Gashouse Gang|9|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|9|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|9|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|9|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|9|active|CI|Nate Lowe 1B • CLE
Gashouse Gang|9|active|OF|Steven Kwan OF • CLE
Gashouse Gang|9|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|9|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|9|active|OF|George Springer OF • TOR
Gashouse Gang|9|active|U|Drake Baldwin C • ATL
Gashouse Gang|9|active|P|Ben Brown P • CHC
Gashouse Gang|9|active|P|Jose Ferrer P • SEA
Gashouse Gang|9|active|P|Bryan King P • HOU
Gashouse Gang|9|active|P|Jack Leiter P • TEX
Gashouse Gang|9|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|9|active|P|Casey Mize P • SD
Gashouse Gang|9|active|P|Joe Ryan P • MIN
Gashouse Gang|9|active|P|Cade Smith P • CLE
Gashouse Gang|9|active|P|Jameson Taillon P • TOR
Gashouse Gang|9|active|P|Garrett Cleavinger P • TB
Gashouse Gang|9|active|P|Aaron Nola P • PHI
Gashouse Gang|9|bench|P|Matthew Boyd P • CHC
Gashouse Gang|9|bench|P|Tarik Skubal P • LAD
Gashouse Gang|9|injured|P|Shane Smith P • CHW
Gashouse Gang|10|active|C|William Contreras C • MIL
Gashouse Gang|10|active|1B|Christian Walker 1B • HOU
Gashouse Gang|10|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|10|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|10|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|10|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|10|active|CI|Nate Lowe 1B • CLE
Gashouse Gang|10|active|OF|Steven Kwan OF • CLE
Gashouse Gang|10|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|10|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|10|active|OF|George Springer OF • TOR
Gashouse Gang|10|active|U|Josh Bell 1B • MIN
Gashouse Gang|10|bench|U|Drake Baldwin C • ATL
Gashouse Gang|10|active|P|Ben Brown P • CHC
Gashouse Gang|10|active|P|Jose Ferrer P • SEA
Gashouse Gang|10|active|P|Griffin Jax P • TB
Gashouse Gang|10|active|P|Bryan King P • HOU
Gashouse Gang|10|active|P|Jack Leiter P • TEX
Gashouse Gang|10|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|10|active|P|Casey Mize P • SD
Gashouse Gang|10|active|P|Joe Ryan P • MIN
Gashouse Gang|10|active|P|Cade Smith P • CLE
Gashouse Gang|10|active|P|Garrett Cleavinger P • TB
Gashouse Gang|10|active|P|Aaron Nola P • PHI
Gashouse Gang|10|bench|P|Matthew Boyd P • CHC
Gashouse Gang|10|bench|P|Tarik Skubal P • LAD
Gashouse Gang|10|injured|P|Shane Smith P • CHW
Gashouse Gang|11|active|C|William Contreras C • MIL
Gashouse Gang|11|active|1B|Christian Walker 1B • HOU
Gashouse Gang|11|active|2B|Willi Castro 2B,3B,SS,OF • COL
Gashouse Gang|11|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|11|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|11|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|11|active|CI|Nate Lowe 1B • CLE
Gashouse Gang|11|active|OF|Steven Kwan OF • CLE
Gashouse Gang|11|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|11|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|11|active|OF|George Springer OF • TOR
Gashouse Gang|11|active|U|Colton Cowser OF • BAL
Gashouse Gang|11|bench|U|Drake Baldwin C • ATL
Gashouse Gang|11|active|P|Ben Brown P • CHC
Gashouse Gang|11|active|P|Jose Ferrer P • SEA
Gashouse Gang|11|active|P|Griffin Jax P • TB
Gashouse Gang|11|active|P|Bryan King P • HOU
Gashouse Gang|11|active|P|Jack Leiter P • TEX
Gashouse Gang|11|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|11|active|P|Aaron Nola P • PHI
Gashouse Gang|11|active|P|Joe Ryan P • MIN
Gashouse Gang|11|active|P|Cade Smith P • CLE
Gashouse Gang|11|active|P|Garrett Cleavinger P • TB
Gashouse Gang|11|bench|P|Matthew Boyd P • CHC
Gashouse Gang|11|bench|P|Casey Mize P • SD
Gashouse Gang|11|bench|P|Tarik Skubal P • LAD
Gashouse Gang|11|injured|P|Shane Smith P • CHW
Gashouse Gang|12|active|C|William Contreras C • MIL
Gashouse Gang|12|active|1B|Christian Walker 1B • HOU
Gashouse Gang|12|active|2B|Mauricio Dubon 2B,3B,SS,OF • ATL
Gashouse Gang|12|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|12|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|12|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|12|active|CI|Nate Lowe 1B • CLE
Gashouse Gang|12|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|12|active|OF|Cedric Mullins OF • TB
Gashouse Gang|12|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|12|active|OF|George Springer OF • TOR
Gashouse Gang|12|active|U|J.P. Crawford 3B,SS • SEA
Gashouse Gang|12|bench|U|Drake Baldwin C • ATL
Gashouse Gang|12|active|P|Ben Brown P • CHC
Gashouse Gang|12|active|P|Jose Ferrer P • SEA
Gashouse Gang|12|active|P|Bryan King P • HOU
Gashouse Gang|12|active|P|Jack Leiter P • TEX
Gashouse Gang|12|active|P|Jacob Misiorowski P • MIL
Gashouse Gang|12|active|P|Casey Mize P • SD
Gashouse Gang|12|active|P|Joe Ryan P • MIN
Gashouse Gang|12|active|P|Tarik Skubal P • LAD
Gashouse Gang|12|active|P|Cade Smith P • CLE
Gashouse Gang|12|active|P|Garrett Cleavinger P • TB
Gashouse Gang|12|active|P|Aaron Nola P • PHI
Gashouse Gang|12|bench|P|Matthew Boyd P • CHC
Gashouse Gang|12|injured|P|Shane Smith P • CHW
Gashouse Gang|13|active|C|William Contreras C • MIL
Gashouse Gang|13|active|1B|Christian Walker 1B • HOU
Gashouse Gang|13|active|2B|Luis Garcia 1B,2B • NYY
Gashouse Gang|13|active|3B|Alex Bregman 3B • CHC
Gashouse Gang|13|active|SS|Bo Bichette 3B,SS • NYM
Gashouse Gang|13|active|MI|Kevin McGonigle 3B,SS • DET
Gashouse Gang|13|active|CI|Nate Lowe 1B • CLE
Gashouse Gang|13|active|OF|Mauricio Dubon 2B,3B,SS,OF • ATL
Gashouse Gang|13|active|OF|Brandon Marsh OF • PHI
Gashouse Gang|13|active|OF|Brandon Nimmo OF • TEX
Gashouse Gang|13|active|OF|George Springer OF • TOR
Gashouse Gang|13|active|U|Drake Baldwin C • ATL
