=== Period 1 (Wed, Mar 25 - Sun, Mar 29) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
Batting Breakdown TeamHRPtsDif Gashouse Gang1513.012.0 Long Balls1211.57.5 Like a Nightmare1211.54.0 Maga Doge1110.00.5 Guillotine98.02.5 Simba's Dublin Green Sox98.00.5 Magnum GI98.06.0 Runtime Terror86.0-3.5 Dawg74.0-7.0 Big Sticks74.0-8.0 Young Guns74.0-9.0 Trex62.0-1.0 Rieken Havoc31.0-4.5 TeamOBPPtsDif Like a Nightmare.373113.012.0 Long Balls.366012.08.0 Gashouse Gang.355111.04.0 Big Sticks.350010.04.0 Dawg.32999.0-2.0 Guillotine.32558.06.0 Simba's Dublin Green Sox.32557.04.0 Runtime Terror.32446.0-6.0 Trex.31765.0-4.0 Magnum GI.30234.0-1.0 Maga Doge.29303.0-5.0 Young Guns.27072.0-11.0 Rieken Havoc.25511.0-9.0 TeamRPtsDif Like a Nightmare4313.011.0 Maga Doge4011.52.0 Trex4011.54.0 Magnum GI3810.04.0 Gashouse Gang369.04.0 Simba's Dublin Green Sox358.07.0 Long Balls346.53.5 Dawg346.5-3.0 Big Sticks325.0-6.0 Runtime Terror314.0-8.0 Guillotine303.0-1.0 Rieken Havoc282.0-5.5 Young Guns201.0-12.0 TeamRBIPtsDif Maga Doge4513.04.0 Gashouse Gang4112.011.0 Long Balls3710.03.0 Dawg3710.05.0 Simba's Dublin Green Sox3710.04.0 Like a Nightmare348.06.0 Runtime Terror327.0-3.0 Guillotine296.03.0 Big Sticks284.5-8.5 Magnum GI284.5-6.5 Rieken Havoc262.5-5.5 Young Guns262.5-9.5 Trex211.0-3.0 TeamSBPtsDif Rieken Havoc1013.00.0 Like a Nightmare912.09.0 Maga Doge710.55.0 Trex710.56.5 Guillotine69.0-0.5 Big Sticks57.5-3.5 Magnum GI57.50.5 Long Balls44.5-3.5 Gashouse Gang44.53.5 Dawg44.5-5.0 Simba's Dublin Green Sox44.5-7.5 Young Guns32.00.0 Runtime Terror21.0-4.5||Pitching Breakdown TeamERAPtsDif Maga Doge2.10713.09.0 Dawg2.23312.02.0 Runtime Terror2.54711.09.0 Big Sticks2.98110.04.0 Long Balls3.0009.0-4.0 Gashouse Gang3.0928.00.0 Trex3.2517.04.0 Simba's Dublin Green Sox3.3966.05.0 Rieken Havoc4.0005.0-7.0 Guillotine4.3884.0-5.0 Like a Nightmare4.6603.0-4.0 Young Guns6.4602.0-3.0 Magnum GI6.5911.0-10.0 TeamKPtsDif Long Balls7313.00.0 Like a Nightmare6912.05.0 Maga Doge6611.00.0 Trex5810.04.0 Runtime Terror559.08.0 Young Guns528.04.0 Gashouse Gang507.05.0 Rieken Havoc496.0-3.0 Simba's Dublin Green Sox485.00.0 Guillotine473.5-8.5 Big Sticks473.5-6.5 Dawg382.0-1.0 Magnum GI341.0-7.0 TeamSPtsDif Gashouse Gang713.02.0 Rieken Havoc412.02.5 Runtime Terror311.04.5 Long Balls29.04.5 Like a Nightmare29.0-3.0 Trex29.02.5 Maga Doge15.5-4.0 Guillotine15.52.5 Magnum GI15.5-7.5 Young Guns15.54.5 Dawg02.0-2.5 Big Sticks02.00.0 Simba's Dublin Green Sox02.0-6.0 TeamWHIPPtsDif Long Balls1.033313.09.0 Maga Doge1.053712.05.0 Gashouse Gang1.076311.0-1.0 Like a Nightmare1.081210.01.0 Guillotine1.12509.0-4.0 Dawg1.12788.03.0 Trex1.13097.04.0 Big Sticks1.14946.00.0 Rieken Havoc1.15565.0-5.0 Runtime Terror1.18874.03.0 Simba's Dublin Green Sox1.30193.01.0 Young Guns1.34362.0-6.0 Magnum GI1.55911.0-10.0 TeamWQSPtsDif Maga Doge1313.00.5 Trex1012.08.5 Long Balls911.00.0 Runtime Terror88.57.5 Guillotine88.52.5 Big Sticks88.5-0.5 Young Guns88.51.5 Simba's Dublin Green Sox76.0-2.0 Dawg65.01.5 Like a Nightmare53.5-1.5 Gashouse Gang53.51.5 Rieken Havoc42.0-8.0 Magnum GI31.0-11.5
Team|HR|Pts|Dif
Gashouse Gang|15|13.0|12.0
Long Balls|12|11.5|7.5
Like a Nightmare|12|11.5|4.0
Maga Doge|11|10.0|0.5
Guillotine|9|8.0|2.5
Simba's Dublin Green Sox|9|8.0|0.5
Magnum GI|9|8.0|6.0
Runtime Terror|8|6.0|-3.5
Dawg|7|4.0|-7.0
Big Sticks|7|4.0|-8.0
Young Guns|7|4.0|-9.0
Trex|6|2.0|-1.0
Rieken Havoc|3|1.0|-4.5
Team|OBP|Pts|Dif
Like a Nightmare|.3731|13.0|12.0
Long Balls|.3660|12.0|8.0
Gashouse Gang|.3551|11.0|4.0
Big Sticks|.3500|10.0|4.0
Dawg|.3299|9.0|-2.0
Guillotine|.3255|8.0|6.0
Simba's Dublin Green Sox|.3255|7.0|4.0
Runtime Terror|.3244|6.0|-6.0
Trex|.3176|5.0|-4.0
Magnum GI|.3023|4.0|-1.0
Maga Doge|.2930|3.0|-5.0
Young Guns|.2707|2.0|-11.0
Rieken Havoc|.2551|1.0|-9.0
Team|R|Pts|Dif
Like a Nightmare|43|13.0|11.0
Maga Doge|40|11.5|2.0
Trex|40|11.5|4.0
Magnum GI|38|10.0|4.0
Gashouse Gang|36|9.0|4.0
Simba's Dublin Green Sox|35|8.0|7.0
Long Balls|34|6.5|3.5
Dawg|34|6.5|-3.0
Big Sticks|32|5.0|-6.0
Runtime Terror|31|4.0|-8.0
Guillotine|30|3.0|-1.0
Rieken Havoc|28|2.0|-5.5
Young Guns|20|1.0|-12.0
Team|RBI|Pts|Dif
Maga Doge|45|13.0|4.0
Gashouse Gang|41|12.0|11.0
Long Balls|37|10.0|3.0
Dawg|37|10.0|5.0
Simba's Dublin Green Sox|37|10.0|4.0
Like a Nightmare|34|8.0|6.0
Runtime Terror|32|7.0|-3.0
Guillotine|29|6.0|3.0
Big Sticks|28|4.5|-8.5
Magnum GI|28|4.5|-6.5
Rieken Havoc|26|2.5|-5.5
Young Guns|26|2.5|-9.5
Trex|21|1.0|-3.0
Team|SB|Pts|Dif
Rieken Havoc|10|13.0|0.0
Like a Nightmare|9|12.0|9.0
Maga Doge|7|10.5|5.0
Trex|7|10.5|6.5
Guillotine|6|9.0|-0.5
Big Sticks|5|7.5|-3.5
Magnum GI|5|7.5|0.5
Long Balls|4|4.5|-3.5
Gashouse Gang|4|4.5|3.5
Dawg|4|4.5|-5.0
Simba's Dublin Green Sox|4|4.5|-7.5
Young Guns|3|2.0|0.0
Runtime Terror|2|1.0|-4.5
Team|ERA|Pts|Dif
Maga Doge|2.107|13.0|9.0
Dawg|2.233|12.0|2.0
Runtime Terror|2.547|11.0|9.0
Big Sticks|2.981|10.0|4.0
Long Balls|3.000|9.0|-4.0
Gashouse Gang|3.092|8.0|0.0
Trex|3.251|7.0|4.0
Simba's Dublin Green Sox|3.396|6.0|5.0
Rieken Havoc|4.000|5.0|-7.0
Guillotine|4.388|4.0|-5.0
Like a Nightmare|4.660|3.0|-4.0
Young Guns|6.460|2.0|-3.0
Magnum GI|6.591|1.0|-10.0
Team|K|Pts|Dif
Long Balls|73|13.0|0.0
Like a Nightmare|69|12.0|5.0
Maga Doge|66|11.0|0.0
Trex|58|10.0|4.0
Runtime Terror|55|9.0|8.0
Young Guns|52|8.0|4.0
Gashouse Gang|50|7.0|5.0
Rieken Havoc|49|6.0|-3.0
Simba's Dublin Green Sox|48|5.0|0.0
Guillotine|47|3.5|-8.5
Big Sticks|47|3.5|-6.5
Dawg|38|2.0|-1.0
Magnum GI|34|1.0|-7.0
Team|S|Pts|Dif
Gashouse Gang|7|13.0|2.0
Rieken Havoc|4|12.0|2.5
Runtime Terror|3|11.0|4.5
Long Balls|2|9.0|4.5
Like a Nightmare|2|9.0|-3.0
Trex|2|9.0|2.5
Maga Doge|1|5.5|-4.0
Guillotine|1|5.5|2.5
Magnum GI|1|5.5|-7.5
Young Guns|1|5.5|4.5
Dawg|0|2.0|-2.5
Big Sticks|0|2.0|0.0
Simba's Dublin Green Sox|0|2.0|-6.0
Team|WHIP|Pts|Dif
Long Balls|1.0333|13.0|9.0
Maga Doge|1.0537|12.0|5.0
Gashouse Gang|1.0763|11.0|-1.0
Like a Nightmare|1.0812|10.0|1.0
Guillotine|1.1250|9.0|-4.0
Dawg|1.1278|8.0|3.0
Trex|1.1309|7.0|4.0
Big Sticks|1.1494|6.0|0.0
Rieken Havoc|1.1556|5.0|-5.0
Runtime Terror|1.1887|4.0|3.0
Simba's Dublin Green Sox|1.3019|3.0|1.0
Young Guns|1.3436|2.0|-6.0
Magnum GI|1.5591|1.0|-10.0
Team|WQS|Pts|Dif
Maga Doge|13|13.0|0.5
Trex|10|12.0|8.5
Long Balls|9|11.0|0.0
Runtime Terror|8|8.5|7.5
Guillotine|8|8.5|2.5
Big Sticks|8|8.5|-0.5
Young Guns|8|8.5|1.5
Simba's Dublin Green Sox|7|6.0|-2.0
Dawg|6|5.0|1.5
Like a Nightmare|5|3.5|-1.5
Gashouse Gang|5|3.5|1.5
Rieken Havoc|4|2.0|-8.0
Magnum GI|3|1.0|-11.5

=== Period 10 (Mon, May 25 - Sun, May 31) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Guillotine|46.5|43.5|90.0|25.0|0.0
2|Rieken Havoc|38.0|51.0|89.0|6.5|1.0
3|Dawg|58.5|29.5|88.0|20.0|2.0
4|Like a Nightmare|35.0|48.5|83.5|21.5|6.5
5|Trex|46.5|34.0|80.5|25.0|9.5
6|Runtime Terror|38.5|39.0|77.5|15.0|12.5
7|Maga Doge|55.0|17.5|72.5|-24.5|17.5
8|Gashouse Gang|13.5|57.0|70.5|13.5|19.5
9|Young Guns|36.5|31.0|67.5|-7.0|22.5
10|Big Sticks|37.5|28.0|65.5|-21.5|24.5
11|Long Balls|17.5|33.0|50.5|-25.0|39.5
12|Simba's Dublin Green Sox|11.5|27.0|38.5|-14.5|51.5
13|Magnum GI|20.5|16.0|36.5|-34.0|53.5
Batting Breakdown TeamHRPtsDif Maga Doge1913.02.0 Dawg1712.02.0 Trex1411.08.0 Guillotine139.03.0 Like a Nightmare139.01.0 Young Guns139.0-4.0 Rieken Havoc127.03.0 Runtime Terror116.0-3.0 Big Sticks105.0-7.0 Long Balls94.0-1.0 Magnum GI83.01.0 Simba's Dublin Green Sox72.0-5.0 Gashouse Gang61.00.0 TeamOBPPtsDif Maga Doge.405813.07.0 Dawg.396712.01.0 Runtime Terror.374211.0-2.0 Trex.361810.01.0 Guillotine.34159.07.0 Rieken Havoc.33118.01.0 Long Balls.32617.02.0 Big Sticks.32086.0-2.0 Young Guns.31965.0-7.0 Simba's Dublin Green Sox.31704.01.0 Gashouse Gang.31103.0-7.0 Like a Nightmare.30232.01.0 Magnum GI.29141.0-3.0 TeamRPtsDif Dawg5113.05.0 Maga Doge4612.01.0 Guillotine4511.08.0 Runtime Terror4310.0-2.0 Rieken Havoc419.03.0 Big Sticks408.0-2.0 Like a Nightmare397.03.0 Trex375.0-4.0 Gashouse Gang375.00.0 Magnum GI375.0-2.0 Young Guns353.0-10.0 Long Balls332.00.0 Simba's Dublin Green Sox291.00.0 TeamRBIPtsDif Young Guns4813.01.0 Maga Doge4512.01.0 Rieken Havoc4310.54.5 Dawg4310.55.5 Guillotine429.08.0 Trex397.54.5 Big Sticks397.5-5.5 Like a Nightmare366.04.0 Runtime Terror355.0-5.0 Long Balls313.0-5.0 Simba's Dublin Green Sox313.0-4.0 Magnum GI313.0-6.0 Gashouse Gang291.0-3.0 TeamSBPtsDif Trex913.07.5 Dawg711.02.0 Like a Nightmare711.07.0 Big Sticks711.00.5 Guillotine68.5-2.0 Magnum GI68.53.0 Runtime Terror56.53.5 Young Guns56.54.5 Maga Doge45.0-2.5 Rieken Havoc33.5-9.5 Gashouse Gang33.52.5 Long Balls21.5-6.0 Simba's Dublin Green Sox21.5-10.5||Pitching Breakdown TeamERAPtsDif Runtime Terror1.64313.010.0 Gashouse Gang1.86212.02.0 Rieken Havoc2.04111.0-1.0 Like a Nightmare2.59610.04.0 Long Balls2.7469.0-4.0 Guillotine3.5418.0-1.0 Simba's Dublin Green Sox3.6277.06.0 Young Guns4.0596.04.0 Trex4.0695.01.0 Dawg4.3834.0-7.0 Big Sticks5.0943.0-2.0 Maga Doge5.5932.0-6.0 Magnum GI6.9431.0-6.0 TeamKPtsDif Gashouse Gang7113.011.0 Guillotine5612.01.0 Big Sticks5511.02.0 Dawg539.56.5 Like a Nightmare539.5-0.5 Trex528.01.0 Young Guns497.03.0 Simba's Dublin Green Sox476.01.0 Runtime Terror465.04.0 Rieken Havoc424.0-4.0 Long Balls373.0-10.0 Maga Doge312.0-10.0 Magnum GI251.0-5.0 TeamSPtsDif Trex613.06.0 Rieken Havoc512.02.0 Like a Nightmare310.5-1.5 Magnum GI310.5-2.5 Maga Doge28.0-0.5 Gashouse Gang28.0-3.0 Big Sticks28.06.5 Guillotine15.52.5 Long Balls15.50.5 Dawg02.5-1.5 Runtime Terror02.5-6.0 Young Guns02.51.0 Simba's Dublin Green Sox02.5-3.5 TeamWHIPPtsDif Gashouse Gang0.827613.01.0 Rieken Havoc0.941912.02.0 Runtime Terror1.043511.010.0 Long Balls1.067810.05.0 Like a Nightmare1.11549.0-2.0 Young Guns1.11768.02.0 Trex1.15077.04.0 Simba's Dublin Green Sox1.20906.04.0 Guillotine1.26235.0-8.0 Dawg1.26624.00.0 Maga Doge1.35003.0-6.0 Big Sticks1.50942.0-5.0 Magnum GI1.62861.0-7.0 TeamWQSPtsDif Guillotine1213.06.5 Rieken Havoc1112.05.5 Gashouse Gang1011.010.0 Dawg99.56.5 Like a Nightmare99.55.5 Runtime Terror87.55.5 Young Guns87.5-1.5 Long Balls75.5-6.5 Simba's Dublin Green Sox75.5-3.5 Big Sticks44.0-7.0 Maga Doge32.5-10.5 Magnum GI32.5-6.5 Trex21.0-4.0
Team|HR|Pts|Dif
Maga Doge|19|13.0|2.0
Dawg|17|12.0|2.0
Trex|14|11.0|8.0
Guillotine|13|9.0|3.0
Like a Nightmare|13|9.0|1.0
Young Guns|13|9.0|-4.0
Rieken Havoc|12|7.0|3.0
Runtime Terror|11|6.0|-3.0
Big Sticks|10|5.0|-7.0
Long Balls|9|4.0|-1.0
Magnum GI|8|3.0|1.0
Simba's Dublin Green Sox|7|2.0|-5.0
Gashouse Gang|6|1.0|0.0
Team|OBP|Pts|Dif
Maga Doge|.4058|13.0|7.0
Dawg|.3967|12.0|1.0
Runtime Terror|.3742|11.0|-2.0
Trex|.3618|10.0|1.0
Guillotine|.3415|9.0|7.0
Rieken Havoc|.3311|8.0|1.0
Long Balls|.3261|7.0|2.0
Big Sticks|.3208|6.0|-2.0
Young Guns|.3196|5.0|-7.0
Simba's Dublin Green Sox|.3170|4.0|1.0
Gashouse Gang|.3110|3.0|-7.0
Like a Nightmare|.3023|2.0|1.0
Magnum GI|.2914|1.0|-3.0
Team|R|Pts|Dif
Dawg|51|13.0|5.0
Maga Doge|46|12.0|1.0
Guillotine|45|11.0|8.0
Runtime Terror|43|10.0|-2.0
Rieken Havoc|41|9.0|3.0
Big Sticks|40|8.0|-2.0
Like a Nightmare|39|7.0|3.0
Trex|37|5.0|-4.0
Gashouse Gang|37|5.0|0.0
Magnum GI|37|5.0|-2.0
Young Guns|35|3.0|-10.0
Long Balls|33|2.0|0.0
Simba's Dublin Green Sox|29|1.0|0.0
Team|RBI|Pts|Dif
Young Guns|48|13.0|1.0
Maga Doge|45|12.0|1.0
Rieken Havoc|43|10.5|4.5
Dawg|43|10.5|5.5
Guillotine|42|9.0|8.0
Trex|39|7.5|4.5
Big Sticks|39|7.5|-5.5
Like a Nightmare|36|6.0|4.0
Runtime Terror|35|5.0|-5.0
Long Balls|31|3.0|-5.0
Simba's Dublin Green Sox|31|3.0|-4.0
Magnum GI|31|3.0|-6.0
Gashouse Gang|29|1.0|-3.0
Team|SB|Pts|Dif
Trex|9|13.0|7.5
Dawg|7|11.0|2.0
Like a Nightmare|7|11.0|7.0
Big Sticks|7|11.0|0.5
Guillotine|6|8.5|-2.0
Magnum GI|6|8.5|3.0
Runtime Terror|5|6.5|3.5
Young Guns|5|6.5|4.5
Maga Doge|4|5.0|-2.5
Rieken Havoc|3|3.5|-9.5
Gashouse Gang|3|3.5|2.5
Long Balls|2|1.5|-6.0
Simba's Dublin Green Sox|2|1.5|-10.5
Team|ERA|Pts|Dif
Runtime Terror|1.643|13.0|10.0
Gashouse Gang|1.862|12.0|2.0
Rieken Havoc|2.041|11.0|-1.0
Like a Nightmare|2.596|10.0|4.0
Long Balls|2.746|9.0|-4.0
Guillotine|3.541|8.0|-1.0
Simba's Dublin Green Sox|3.627|7.0|6.0
Young Guns|4.059|6.0|4.0
Trex|4.069|5.0|1.0
Dawg|4.383|4.0|-7.0
Big Sticks|5.094|3.0|-2.0
Maga Doge|5.593|2.0|-6.0
Magnum GI|6.943|1.0|-6.0
Team|K|Pts|Dif
Gashouse Gang|71|13.0|11.0
Guillotine|56|12.0|1.0
Big Sticks|55|11.0|2.0
Dawg|53|9.5|6.5
Like a Nightmare|53|9.5|-0.5
Trex|52|8.0|1.0
Young Guns|49|7.0|3.0
Simba's Dublin Green Sox|47|6.0|1.0
Runtime Terror|46|5.0|4.0
Rieken Havoc|42|4.0|-4.0
Long Balls|37|3.0|-10.0
Maga Doge|31|2.0|-10.0
Magnum GI|25|1.0|-5.0
Team|S|Pts|Dif
Trex|6|13.0|6.0
Rieken Havoc|5|12.0|2.0
Like a Nightmare|3|10.5|-1.5
Magnum GI|3|10.5|-2.5
Maga Doge|2|8.0|-0.5
Gashouse Gang|2|8.0|-3.0
Big Sticks|2|8.0|6.5
Guillotine|1|5.5|2.5
Long Balls|1|5.5|0.5
Dawg|0|2.5|-1.5
Runtime Terror|0|2.5|-6.0
Young Guns|0|2.5|1.0
Simba's Dublin Green Sox|0|2.5|-3.5
Team|WHIP|Pts|Dif
Gashouse Gang|0.8276|13.0|1.0
Rieken Havoc|0.9419|12.0|2.0
Runtime Terror|1.0435|11.0|10.0
Long Balls|1.0678|10.0|5.0
Like a Nightmare|1.1154|9.0|-2.0
Young Guns|1.1176|8.0|2.0
Trex|1.1507|7.0|4.0
Simba's Dublin Green Sox|1.2090|6.0|4.0
Guillotine|1.2623|5.0|-8.0
Dawg|1.2662|4.0|0.0
Maga Doge|1.3500|3.0|-6.0
Big Sticks|1.5094|2.0|-5.0
Magnum GI|1.6286|1.0|-7.0
Team|WQS|Pts|Dif
Guillotine|12|13.0|6.5
Rieken Havoc|11|12.0|5.5
Gashouse Gang|10|11.0|10.0
Dawg|9|9.5|6.5
Like a Nightmare|9|9.5|5.5
Runtime Terror|8|7.5|5.5
Young Guns|8|7.5|-1.5
Long Balls|7|5.5|-6.5
Simba's Dublin Green Sox|7|5.5|-3.5
Big Sticks|4|4.0|-7.0
Maga Doge|3|2.5|-10.5
Magnum GI|3|2.5|-6.5
Trex|2|1.0|-4.0

=== Period 11 (Mon, June 01 - Sun, June 07) ===
Rank|Team|Batting|Pitching|Total|Dif|Behind
1|Maga Doge|53.5|29.5|83.0|-10.0|0.0
2|Dawg|52.5|27.5|80.0|6.0|3.0
2|Like a Nightmare|53.5|26.5|80.0|12.0|3.0
2|Rieken Havoc|39.0|41.0|80.0|-9.5|3.0
5|Big Sticks|43.0|33.5|76.5|-1.5|6.5
5|Guillotine|34.0|42.5|76.5|4.5|6.5
7|Simba's Dublin Green Sox|32.5|43.5|76.0|29.5|7.0
8|Runtime Terror|24.0|50.0|74.0|11.5|9.0
9|Young Guns|37.0|34.5|71.5|-5.5|11.5
10|Trex|38.0|23.0|61.0|2.5|22.0
11|Gashouse Gang|26.0|33.0|59.0|3.0|24.0
12|Magnum GI|14.0|33.5|47.5|-12.0|35.5
13|Long Balls|8.0|37.0|45.0|-30.5|38.0
Batting Breakdown TeamHRPtsDif Maga Doge1513.02.0 Like a Nightmare1412.03.5 Young Guns1311.0-2.0 Dawg1210.00.0 Simba's Dublin Green Sox118.52.5 Trex118.55.5 Rieken Havoc96.02.0 Big Sticks96.0-6.0 Runtime Terror96.0-2.5 Guillotine83.5-3.5 Gashouse Gang83.52.5 Long Balls72.0-3.0 Magnum GI51.0-1.0 TeamOBPPtsDif Dawg.379513.01.0 Big Sticks.349612.05.0 Guillotine.343611.09.0 Maga Doge.343410.00.0 Runtime Terror.33879.0-4.0 Gashouse Gang.32868.00.0 Trex.32767.0-2.0 Like a Nightmare.32446.05.0 Young Guns.31355.0-6.0 Rieken Havoc.30504.0-2.0 Simba's Dublin Green Sox.30143.00.0 Magnum GI.26672.0-2.0 Long Balls.24791.0-4.0 TeamRPtsDif Dawg4913.03.0 Maga Doge4312.01.0 Like a Nightmare3910.57.5 Big Sticks3910.51.5 Rieken Havoc379.02.0 Young Guns358.0-5.0 Trex337.0-1.0 Gashouse Gang326.01.0 Simba's Dublin Green Sox315.04.0 Guillotine304.00.0 Runtime Terror263.0-9.0 Long Balls242.00.0 Magnum GI221.0-5.0 TeamRBIPtsDif Maga Doge4713.02.0 Like a Nightmare4312.010.0 Dawg3911.05.0 Young Guns3310.0-3.0 Rieken Havoc328.00.0 Guillotine328.05.0 Trex328.04.0 Simba's Dublin Green Sox305.50.5 Gashouse Gang305.54.5 Big Sticks294.0-8.0 Runtime Terror273.0-7.0 Long Balls222.0-5.0 Magnum GI181.0-8.0 TeamSBPtsDif Like a Nightmare1113.06.5 Rieken Havoc1012.0-1.0 Big Sticks810.5-1.5 Simba's Dublin Green Sox810.51.5 Magnum GI79.02.5 Guillotine67.5-3.5 Trex67.5-0.5 Maga Doge55.50.5 Dawg55.5-4.5 Runtime Terror33.00.0 Young Guns33.01.0 Gashouse Gang33.02.0 Long Balls21.0-3.0||Pitching Breakdown TeamERAPtsDif Runtime Terror1.45413.07.0 Guillotine3.07312.04.0 Young Guns3.46611.09.0 Rieken Havoc3.80010.0-2.0 Simba's Dublin Green Sox4.0189.08.0 Gashouse Gang4.0258.0-3.0 Dawg4.2437.0-3.0 Long Balls4.5006.0-7.0 Big Sticks4.5765.00.0 Trex5.3514.01.0 Like a Nightmare5.4003.0-6.0 Maga Doge5.7572.0-5.0 Magnum GI6.0911.0-3.0 TeamKPtsDif Big Sticks6013.04.0 Gashouse Gang5612.09.0 Simba's Dublin Green Sox5411.05.0 Long Balls5010.0-3.0 Rieken Havoc489.01.5 Magnum GI478.04.0 Guillotine456.5-5.5 Runtime Terror456.55.5 Young Guns435.00.0 Maga Doge404.0-6.0 Like a Nightmare393.0-8.0 Dawg352.00.0 Trex291.0-6.5 TeamSPtsDif Rieken Havoc713.03.0 Magnum GI612.0-1.0 Big Sticks311.09.0 Maga Doge29.01.0 Like a Nightmare29.0-3.0 Long Balls29.03.5 Runtime Terror15.5-1.5 Young Guns15.54.5 Trex15.5-3.5 Gashouse Gang15.5-5.5 Dawg02.0-2.0 Guillotine02.0-1.0 Simba's Dublin Green Sox02.0-3.5 TeamWHIPPtsDif Guillotine0.926813.02.0 Runtime Terror1.015412.011.0 Dawg1.050011.05.0 Simba's Dublin Green Sox1.107110.08.0 Maga Doge1.19129.02.0 Rieken Havoc1.20008.0-4.0 Trex1.24327.03.0 Like a Nightmare1.26436.0-4.0 Gashouse Gang1.28575.0-8.0 Young Guns1.29734.0-4.0 Long Balls1.33333.0-6.0 Big Sticks1.37292.0-1.0 Magnum GI1.62801.0-4.0 TeamWQSPtsDif Runtime Terror1113.012.0 Simba's Dublin Green Sox711.53.5 Magnum GI711.55.5 Guillotine69.0-2.0 Young Guns69.00.0 Long Balls69.0-3.0 Maga Doge55.5-7.5 Dawg55.51.5 Like a Nightmare55.50.5 Trex55.52.5 Big Sticks42.5-4.5 Gashouse Gang42.50.5 Rieken Havoc31.0-9.0
Team|HR|Pts|Dif
Maga Doge|15|13.0|2.0
Like a Nightmare|14|12.0|3.5
Young Guns|13|11.0|-2.0
Dawg|12|10.0|0.0
Simba's Dublin Green Sox|11|8.5|2.5
Trex|11|8.5|5.5
Rieken Havoc|9|6.0|2.0
Big Sticks|9|6.0|-6.0
Runtime Terror|9|6.0|-2.5
Guillotine|8|3.5|-3.5
Gashouse Gang|8|3.5|2.5
Long Balls|7|2.0|-3.0
Magnum GI|5|1.0|-1.0
Team|OBP|Pts|Dif
Dawg|.3795|13.0|1.0
Big Sticks|.3496|12.0|5.0
Guillotine|.3436|11.0|9.0
Maga Doge|.3434|10.0|0.0
Runtime Terror|.3387|9.0|-4.0
Gashouse Gang|.3286|8.0|0.0
Trex|.3276|7.0|-2.0
Like a Nightmare|.3244|6.0|5.0
Young Guns|.3135|5.0|-6.0
Rieken Havoc|.3050|4.0|-2.0
Simba's Dublin Green Sox|.3014|3.0|0.0
Magnum GI|.2667|2.0|-2.0
Long Balls|.2479|1.0|-4.0
Team|R|Pts|Dif
Dawg|49|13.0|3.0
Maga Doge|43|12.0|1.0
Like a Nightmare|39|10.5|7.5
Big Sticks|39|10.5|1.5
Rieken Havoc|37|9.0|2.0
Young Guns|35|8.0|-5.0
Trex|33|7.0|-1.0
Gashouse Gang|32|6.0|1.0
Simba's Dublin Green Sox|31|5.0|4.0
Guillotine|30|4.0|0.0
Runtime Terror|26|3.0|-9.0
Long Balls|24|2.0|0.0
Magnum GI|22|1.0|-5.0
Team|RBI|Pts|Dif
Maga Doge|47|13.0|2.0
Like a Nightmare|43|12.0|10.0
Dawg|39|11.0|5.0
Young Guns|33|10.0|-3.0
Rieken Havoc|32|8.0|0.0
Guillotine|32|8.0|5.0
Trex|32|8.0|4.0
Simba's Dublin Green Sox|30|5.5|0.5
Gashouse Gang|30|5.5|4.5
Big Sticks|29|4.0|-8.0
Runtime Terror|27|3.0|-7.0
Long Balls|22|2.0|-5.0
Magnum GI|18|1.0|-8.0
Team|SB|Pts|Dif
Like a Nightmare|11|13.0|6.5
Rieken Havoc|10|12.0|-1.0
Big Sticks|8|10.5|-1.5
Simba's Dublin Green Sox|8|10.5|1.5
Magnum GI|7|9.0|2.5
Guillotine|6|7.5|-3.5
Trex|6|7.5|-0.5
Maga Doge|5|5.5|0.5
Dawg|5|5.5|-4.5
Runtime Terror|3|3.0|0.0
Young Guns|3|3.0|1.0
Gashouse Gang|3|3.0|2.0
Long Balls|2|1.0|-3.0
Team|ERA|Pts|Dif
Runtime Terror|1.454|13.0|7.0
Guillotine|3.073|12.0|4.0
Young Guns|3.466|11.0|9.0
Rieken Havoc|3.800|10.0|-2.0
Simba's Dublin Green Sox|4.018|9.0|8.0
Gashouse Gang|4.025|8.0|-3.0
Dawg|4.243|7.0|-3.0
Long Balls|4.500|6.0|-7.0
Big Sticks|4.576|5.0|0.0
Trex|5.351|4.0|1.0
Like a Nightmare|5.400|3.0|-6.0
Maga Doge|5.757|2.0|-5.0
Magnum GI|6.091|1.0|-3.0
Team|K|Pts|Dif
Big Sticks|60|13.0|4.0
Gashouse Gang|56|12.0|9.0
Simba's Dublin Green Sox|54|11.0|5.0
Long Balls|50|10.0|-3.0
Rieken Havoc|48|9.0|1.5
Magnum GI|47|8.0|4.0
Guillotine|45|6.5|-5.5
Runtime Terror|45|6.5|5.5
Young Guns|43|5.0|0.0
Maga Doge|40|4.0|-6.0
Like a Nightmare|39|3.0|-8.0
Dawg|35|2.0|0.0
Trex|29|1.0|-6.5
Team|S|Pts|Dif
Rieken Havoc|7|13.0|3.0
Magnum GI|6|12.0|-1.0
Big Sticks|3|11.0|9.0
Maga Doge|2|9.0|1.0
Like a Nightmare|2|9.0|-3.0
Long Balls|2|9.0|3.5
Runtime Terror|1|5.5|-1.5
Young Guns|1|5.5|4.5
Trex|1|5.5|-3.5
Gashouse Gang|1|5.5|-5.5
Dawg|0|2.0|-2.0
